courseUrl,job_name,name_company,upadte_date,rank,industry,amount,age,level,experience,salary,headquarters,Application_deadline,technical_requirements,welfare,describe
https://sieuthivieclam.vn/viec-lam/ke-toan--van-phong-CV2022-26556.html,KẾ TOÁN / VĂN PHÒNG(Mã:CV2022-26556),CÔNG TY TNHH HASU ASIA,Ngày cập nhật: 06/09/2023,Nhân viên,4 (4 nữ),Trên 21 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Phú nhuận,"['\n ', '\n - 02 Nữ, trên 21 tuổi. Tốt nghiệp Cao đẳng trở lên', '\n - Có 3 năm kinh nghiệm về khai báo thuế', '\n - Thời gian làm việc: Giờ hành chánh', '\n - Mức lương: thỏa thuận', '\n - Được hưởng đầy đủ chế độ theo quy định', '\n ', '\n - 02 Nữ, trên 22 tuổi. Tốt nghiệp Đại học', '\n - Có trình độ tiếng Nhật N3 trở lên', '\n - Thời gian làm việc: Giờ hành chánh', '\n - Mức lương: thỏa thuận', '\n - Được hưởng đầy đủ chế độ theo quy định']"
https://sieuthivieclam.vn/viec-lam/ke-toan-tong-hopke-toan-vien-sale-giao-hang-co-dien-lanh-tai-xe-giup-viec-CV2023-26779.html,SALE/TÀI XẾ/ GIÚP VIỆC [gói GTLĐ](Mã:CV2023-26779),CÔNG TY TNHH KIM KHÍ ĐIỆN MÁY NỘI THẤT BẢO ĐỨC,Ngày cập nhật: 07/09/2023,Nhân viên,8 (6 nam - 2 nữ),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 12,"['\n 1. NHÂN VIÊN SALE', '\n - Không giới hạn số lượng,\xa0 nam/ nữ, trình độ trung cấp trở lên, thông thạo vi tính', '\n 2. TÀI XẾ', '\n - 01 Nam, DƯỚI 40 TUỔI, ưu tiên người có hộ khẩu từ Đà nẵng trở vào Nam', '\n 5. GIÚP VIỆC', '\n - 01 Nữ tuổi từ 35-55 tuổi, ưu tiên người có hộ khẩu từ huế trờ vào Nam, ưu tiên biết đi xe máy']"
https://sieuthivieclam.vn/viec-lam/giup-viec-nha-bao-an-o-chi-trang-CV2023-26793.html,GIÚP VIỆC NHÀ (BAO ĂN Ở) CHỊ TRANG(Mã:CV2023-26793),GIÚP VIỆC NHÀ (BAO ĂN Ở) CHỊ TRANG,Ngày cập nhật: 08/09/2023,Nhân viên,1 (1 nữ),30-50,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 3,"['\n ', '\n Biết nấu ăn, có trách nhiệm', '\n \xa0']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-vien-may-bay-CV2023-26792.html,NHÂN VIÊN KINH DOANH(Mã:CV2023-26792),CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DU LỊCH THÔNG THIÊN,Ngày cập nhật: 07/09/2023,Nhân viên,10,20-35,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 10,"['\n ', '\n ', '\n ', '\n ', '\n ']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-buong-phong-CV2023-26795.html,NHÂN VIÊN BUỒNG PHÒNG(Mã:CV2023-26795),KHÁCH SẠN - NHÀ HÀNG LÚA ĐẠI VIỆT,Ngày cập nhật: 12/09/2023,Nhân viên,0 (2 nữ),Dưới 45,Lao động phổ thông,Không yêu cầu,10.000.000VNĐ,Quận 1,"['\n - Giới tính: Nữ; Tuổi: dưới 45; sức khỏe tốt', '\n - Tính cách: hòa đồng; nhiệt tình trong công việc, có tinh thần trách nhiệm và có tinh thần phục vụ khách hàng. Trung thực; nghiêm túc trong công việc, biết sắp xếp công việc; ngăn nắp sạch sẽ.', '\n - Có khả năng làm việc độc lập; gắn kết tập thể']"
https://sieuthivieclam.vn/viec-lam/bep-truong--phu-bep-truong-hoc-bao-o-CV2023-26796.html,BẾP TRƯỞNG + PHỤ BẾP (TRƯỜNG HỌC BAO Ở)(Mã:CV2023-26796),TRƯỜNG THPT THỦ KHOA HUÂN,Ngày cập nhật: 12/09/2023,Nhân viên,1,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,"Quận Tân Bình, Quận Tân Phú","['\n Có kinh nghiệm nấu bếp và suất ăn cho nhiều người, biết nấu một số món Âu là ưu thế']"
https://sieuthivieclam.vn/viec-lam/ke-toan--tro-ly-van-phong--kinh-doanh-CV2023-26797.html,KẾ TOÁN / TRỢ LÝ VĂN PHÒNG / KINH DOANH(Mã:CV2023-26797),CÔNG TY TNHH BĐS LÂM THỊ,Ngày cập nhật: 12/09/2023,Nhân viên,8,0,Cao đẳng,Không yêu cầu,12.000.000VNĐ,Quận Gò Vấp,"['\n 1. Kế toán: 01 nữ', '\n 2. Trợ lý văn phòng: 01 nữ', '\n 3. Kinh doanh bất động sản: 05 nam/nữ']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-banh-mi-phu-ban-banh-mi-ctv-CV2023-26799.html,NHÂN VIÊN BÁN BÁNH MÌ/ PHỤ BÁN BÁNH MÌ (CTV)(Mã:CV2023-26799),BÁNH MÌ CHÀNG MẬP (CTV),Ngày cập nhật: 16/09/2023,Nhân viên,0,0,Lao động phổ thông,Không yêu cầu,25.000VNĐ,Quận Gò Vấp,"['\n - Nữ từ 30- 40 tuổi, sức khoẻ tốt, nhanh nhẹn, sạch sẽ;', '\n - Ưu tiên người đã biết bán hàng hoặc từng phụ bán quán ăn.']"
https://sieuthivieclam.vn/viec-lam/nam-lao-dong-pho-thong-bao-an-goi-ctv-CV2023-26669.html,PHỤ BÁN HÀNG (BAO ĂN) (gói CTV)(Mã:CV2023-26669),cửa hàng sơn nước,Ngày cập nhật: 19/09/2023,Nhân viên,2 (2 nam),17 trở lên,Lao động phổ thông,Không yêu cầu,8.000.000VNĐ,Quận Phú nhuận,"['\n - Có sức khỏe tốt', '\n - Số lượng 2 nam tuổi từ 18-30']"
https://sieuthivieclam.vn/viec-lam/cskh-conten-marketing-digital-marketing-CV2023-26789.html,CSKH/ Conten Marketing/ Digital Marketing(Mã:CV2023-26789),CÔNG TY KOMPONG DEWA,Ngày cập nhật: 19/09/2023,Nhân viên,10,20-35,Trung cấp,Không yêu cầu,Thoả thuận,Quận 1,"['\n Trình độ: Trung cấp trở lên', '\n Thời gian làm việc: 8 tiếng/ngày (nghỉ1 ngày/tuần)']"
https://sieuthivieclam.vn/viec-lam/digital-marketing-executive-CV2023-26805.html,Digital Marketing Executive(Mã:CV2023-26805),GÀ RÁN PAPA’S CHICKEN (VIỆT AN),Ngày cập nhật: 22/09/2023,Nhân viên,0,0,Cao đẳng,2,Thoả thuận,Quận 1,"['\n ● Có khoảng 2 - 3 năm kinh nghiệm mảng Digital Marketing', '\n ● Biết sử dụng các phần mềm thiết kế là một lợi thế.', '\n ● Ưu tiên ứng viên nếu có kinh nghiệm làm ở Agency hoặc liên quan trong ngành F&B/ Retail', '\n ● Mạnh về set-up & tối ưu hóa Facebook Ads và có kinh nghiệm ở mức khá trên các kênh khác như Facebook Ads, Google Ads, Tiktok, Zalo …\xa0', '\n ● Nắm bắt trend thị trường và có khả năng chuyển hoá thành ý tưởng ứng dụng nhanh', '\n ● Có khả năng lên và triển khai kế hoạch', '\n ● Có khả năng phân tích, đọc số liệu ổn', '\n ● Có kiến thức về Marketing, hiểu biết một số kênh truyền thông online, offline là một lợi thế', '\n ● Kỹ năng giao tiếp, xử lý tình huống và giải quyết vấn đề linh hoạt\xa0']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-va-cham-soc-khach-hang-CV2023-26826.html,NHÂN VIÊN BÁN HÀNG VÀ CHĂM SÓC KHÁCH HÀNG(Mã:CV2023-26826),công ty tnhh phan bảo thiên,Ngày cập nhật: 09/11/2023,Nhân viên,0 (1 nam),Trên 30,Cao đẳng,Không yêu cầu,9.500.000VNĐ,Huyện Nhà Bè,"['\n - 01 Nam, trên 30 tuổi', '\n - Tốt nghiệp Cao đẳng trở lên', '\n - Chuyên môn: Kỹ thuật vi tính, âm thanh', '\n - Có kinh nghiệm từ ba năm', '\n - Trình độ tiếng Anh: Có chứng chỉ C hoặc tương đương, nghe nói đọc viết thành thạo']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-phuc-vu-CV2023-26827.html,NHÂN VIÊN PHỤC VỤ(Mã:CV2023-26827),Quán APP COFFEE,Ngày cập nhật: 11/11/2023,Nhân viên,6,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Phú nhuận,"['\n - Nam, nữ độ tuổi từ 18 - 25 tuổi', '\n - Ngoại hình ưa nhìn, nhanh nhẹn, trung thực, trách nhiệm trong công việc', '\n - Ưu tiên những bạn làm việc lâu dài , Không cần kinh nghiệm']"
https://sieuthivieclam.vn/viec-lam/phuc-vu--le-tan--tap-vu--pha-che--bao-tri--bao-ve-CV2023-26831.html,PHỤC VỤ / LỄ TÂN / TẠP VỤ / PHA CHẾ / BẢO TRÌ / BẢO VỆ(Mã:CV2023-26831),NHÀ HÀNG HOA VIÊN CRAFT BREWERY,Ngày cập nhật: 20/11/2023,Nhân viên,30,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,"Quận 1, Quận Tân Bình","['\n ', '\n - Số lượng: 10', '\n - Mô tả công việc: Giới thiệu cho khách hàng các món ăn, đồ uống. Kiểm tra các món ăn trước khi phục vụ khách. Sẵn sàng trả lời những thắc mắc của khách hàng trong phạm vi cho phép. Dọn dẹp bàn ăn và sắp xếp bàn mới cho khách hàng. Các công việc khác theo yêu cầu của quản lý', '\n - Thời gian làm việc: theo ca, theo quy định của nhà hàng.', '\n - Mức lương khởi điểm:', '\n ', '\n - Số lượng: 02', '\n - Mô tả công việc: Chào đón và hướng dẫn khách vào bàn. Các công việc khác theo yêu cầu của quản lý. Thời gian làm việc: theo ca, theo quy định của nhà hàng. Sẵn sàng trả lời những thắc mắc của khách hàng trong phạm vi cho phép. Các công việc khác theo yêu cầu của quản lý', '\n - Thời gian làm việc: theo ca, theo quy định của nhà hàng.', '\n ', '\n - Số lượng: 03', '\n - Thời gian làm việc: theo ca, theo quy đinh của nhà hàng.', '\n ', '\n - Số lượng: 02 người', '\n - Thời gian làm việc: theo ca, theo quy đinh của nhà hàng.', '\n - Có kinh nghiệm', '\n ', '\n - Số lượng: 02', '\n - Thời gian làm việc: theo ca, theo quy đinh của nhà hàng.', '\n - Tốt nghiệp trung cấp điện.', '\n - Có kinh nghiệm ít nhất 03 năm', '\n ', '\n - Số lượng: 05', '\n - Thời gian làm việc: theo ca, theo quy đinh của nhà hàng.']"
https://sieuthivieclam.vn/viec-lam/ke-toan-cong-no--phuc-vu-cua-hang-ga-ran-CV2023-26833.html,KẾ TOÁN CÔNG NỢ + PHỤC VỤ (CỬA HÀNG GÀ RÁN)(Mã:CV2023-26833),GÀ RÁN PAPA’S CHICKEN (VIỆT AN),Ngày cập nhật: 22/11/2023,Nhân viên,10,0,Trung cấp,Không yêu cầu,Thoả thuận,Quận 1,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']"
https://sieuthivieclam.vn/viec-lam/phuc-vu-ca-phe-bao-an-o-CV2023-26834.html,PHỤC VỤ CÀ PHÊ (BAO ĂN Ở)(Mã:CV2023-26834),Cà phê Thanh Thanh,Ngày cập nhật: 22/11/2023,Nhân viên,5 (5 nữ),0,Lao động phổ thông,Không yêu cầu,6.000.000VNĐ,Quận Bình Tân,"['\n Sức khoẻ tốt, nhanh nhẹn, vui vẻ']"
https://sieuthivieclam.vn/viec-lam/nhap-lieu-CV2023-26774.html,NHẬP LIỆU(Mã:CV2023-26774),CÔNG TY TNHH NGOẠI THƯƠNG - NGHIÊN CỨU VÀ  PHÁT TRIỂN PHƯƠNG BẮC,Ngày cập nhật: 23/11/2023,Nhân viên,5,0,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n - Sử dụng thuần thục bàn phím, đánh máy nhanh', '\n - Sử dụng tốt các phần mềm thông dụng như Word, Excel, trình duyệt internet', '\n - Chăm chỉ, có thái độ làm việc tốt trong môi trường công việc văn phòng']"
https://sieuthivieclam.vn/viec-lam/thu-ngan--phuc-vu--quan-ly-hanh-chanh-CV2023-26812.html,THU NGÂN / PHỤC VỤ / QUẢN LÝ HÀNH CHÁNH(Mã:CV2023-26812),NHÀ HÀNG HOA VIÊN CRAFT BREWERY,Ngày cập nhật: 24/11/2023,Nhân viên,12 (6 nam - 6 nữ),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n - Làm việc cho Nhà hàng Hoa viên', '\n - Trao đổi thêm khi phỏng vấn']"
https://sieuthivieclam.vn/viec-lam/ky-thuat-vien-CV2021-26028.html,KỸ THUẬT VIÊN(Mã:CV2021-26028),NHÀ VĂN HÓA THANH NIÊN THÀNH PHỐ,Ngày cập nhật: 24/11/2023,Nhân viên,2 (2 nam),Dưới 30 tuổi,Trung cấp,Không yêu cầu,Thoả thuận,Quận 1,"['\n ', '\n ', '\n ', '\n ']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-marketing-CV2023-26836.html,NHÂN VIÊN MARKETING(Mã:CV2023-26836),YOGA VIVA,Ngày cập nhật: 28/11/2023,Nhân viên,1,0,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n - GG Ads', '\n - Acesstrade', '\n - Affiliate', '\n - Nơi làm việc: quận 1']"
https://sieuthivieclam.vn/viec-lam/tai-xe-CV2023-26837.html,TÀI XẾ(Mã:CV2023-26837),AGRIBank Chi Nhánh 3,Ngày cập nhật: 29/11/2023,Nhân viên,1 (1 nam),Dưới 35 tuổi,Chứng chỉ - Sơ cấp nghề,Không yêu cầu,Thoả thuận,Quận 3,"['\n - Làm việc cho ngân hàng Agribank', '\n - Thời gian làm việc: Giờ hành chánh']"
https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong--nv-ky-thuat-CV2023-26839.html,LAO ĐỘNG PHỔ THÔNG ( NV KỸ THUẬT)(Mã:CV2023-26839),CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NZ,Ngày cập nhật: 04/12/2023,Nhân viên,20 (20 nam),18 - 28,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 12,"['\n - Thi công các công trình hạ tầng viễn thông, hệ thống mạng LAN.', '\n - Giám sát và khảo sát công trình.', '\n - Nghiệm thu mạng lưới hạ tầng Viễn thông.', '\n - Lắp đặt thiết bị và thiết lập hệ thống internet.', '\n - Bảo trì và xử lý sự cố kênh truyền.', '\n - Thi công lắp đặt hệ thống camera.', '\n - Bảo trì bảo dưỡng, sửa chữa hệ thống máy lạnh.', '\n - Thực hiện các công việc liên quan khác theo yêu cầu của Quản lý.', '\n - Chi tiết công việc trao đổi cụ thể trong buổi phỏng vấn.']"
https://sieuthivieclam.vn/viec-lam/thoi-vu-xep-to-roi-CV2023-26844.html,THỜI VỤ - XẾP TỜ RƠI(Mã:CV2023-26844),CÔNG TY TNHH PHỤ LIỆU MAY HẢO VÀ BẢO,Ngày cập nhật: 12/12/2023,Nhân viên,20,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 4,"['\n - 20 Nam/Nữ, ưu tiên ', ' làm thêm']"
https://sieuthivieclam.vn/viec-lam/cham-soc-lan-CV2023-26843.html,CHĂM SÓC LAN (bao ở)(Mã:CV2023-26843),VƯỜN LAN,Ngày cập nhật: 12/12/2023,Nhân viên,2,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,H.Trảng Bàng,"['\n - Không yêu cầu bằng cấp.', '\n - Có kinh nghiệm chăm vườn hoặc yêu thích cây cảnh, chăm sóc cây cảnh.']"
https://sieuthivieclam.vn/viec-lam/ky-thuat-vien-nail-CV2023-26846.html,KỸ THUẬT VIÊN NAIL(Mã:CV2023-26846),DH NAIL,Ngày cập nhật: 15/12/2023,Nhân viên,8 (8 nữ),Dưới 25 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Thủ Đức,"['\n - Môi trường làm việc thân thiện, khách hàng văn minh, tiền tip cao.', '\n ', '\n ', '\n ']"
https://sieuthivieclam.vn/viec-lam/van-thu-luu-tru-hanh-chinh-tong-hop-CV2023-26730.html,Văn thư - Lưu trữ/ Hành chính tổng hợp(Mã:CV2023-26730),LIÊN HIỆP CÁC HỘI VĂN HỌC NGHỆ THUẬT THÀNH PHỐ HỒ CHÍ MINH,Ngày cập nhật: 22/12/2023,Nhân viên,2,0,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 3,"['\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-qanhan-vien-tiep-thi-CV2023-26848.html,NHÂN VIÊN QA/NHÂN VIÊN TIẾP THỊ(Mã:CV2023-26848),Công ty TNHH ALPHA Việt Nam (KIRIFURI),Ngày cập nhật: 19/12/2023,Nhân viên,2 (1 nam - 1 nữ),,Đại học,2,13.000.000VNĐ,Quận Bình Thạnh,"['\n ', '\n ', '\n - Được đào tạo chuyên ngành marketing', '\n - Đã có kinh nghiệm trong lĩnh vực tiếp thị, marketing. \xa0Sử dụng thành thạo vi tính', '\n - Kỹ năng giao tiếp nhanh nhạy, cẩn thận, tỉ mỉ, trung thực trong công việc', '\n ', '\n - Thu nhập cơ bản:\xa0', '/tháng ( thu nhập sẽ tăng thêm khi vượt định mức sản lượng được giao)', '\n - Đóng BHXH theo quy định Nhà Nước. Thưởng tháng 13 và các ngày lễ']"
https://sieuthivieclam.vn/viec-lam/dong-goi-hang-hoa-giao-hang-ban-online-CV2023-26850.html,"ĐÓNG GÓI HÀNG HÓA, GIAO HÀNG BÁN ONLINE( BAO ĂN Ở)(Mã:CV2023-26850)",SHOP QUẦN ÁO CHỊ CÚC,Ngày cập nhật: 26/12/2023,Nhân viên,2 (2 nam),0,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận Bình Tân,['\n Ngày làm 10 tiếng']
https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-CV2023-26851.html,NHÂN VIÊN BÁN HÀNG(Mã:CV2023-26851),SHOP 941 CHỢ BẾN THÀNH,Ngày cập nhật: 26/12/2023,Nhân viên,2 (2 nữ),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 1,"['\n - Phụ bán các Vật dụng Cũng – Lễ', '\n - 02 Nữ, ưu tiên sinh viên', '\n - Thời gian làm việc: 7g00 – 17g30 (có thể sắp xếp thời gian làm việc linh hoạt theo giờ học)']"
https://sieuthivieclam.vn/viec-lam/van-thu--hanh-chanh-CV2023-26852.html,VĂN THƯ / HÀNH CHÁNH(Mã:CV2023-26852),LIÊN HIỆP CÁC HỘI VĂN HỌC NGHỆ THUẬT THÀNH PHỐ HỒ CHÍ MINH,Ngày cập nhật: 26/12/2023,Nhân viên,2,0,Đại học,Không yêu cầu,Thoả thuận,Quận 3,"['\n ', '\n ', ' Đảm bảo các vấn đề liên quan đến thủ tục giấy tờ, lưu trữ hồ sơ được tiến hành khoa học, an toàn, bảo mật.', '\n ', ' Giờ hành chính theo quy định của Nhà nước.', '\n ', '\n ', 'Tham mưu tổng hợp, báo cáo, theo dõi hoạt động Văn học nghệ thuật; các việc khác theo sự phân công của lãnh đạo đơn vị.', '\n ', 'Giờ hành chính theo quy định của Nhà nước.\xa0 \xa0']"
https://sieuthivieclam.vn/viec-lam/phuc-vu-quan-ga-ran-CV2023-26763.html,PHỤC VỤ QUÁN GÀ RÁN(Mã:CV2023-26763),CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN VÀ THƯƠNG MẠI QUỐC TẾ VIỆT AN,Ngày cập nhật: 03/10/2023,Nhân viên,10,18-35,Lao động phổ thông,Không yêu cầu,Thoả thuận,"Quận 1, Quận 2, Quận 7, Quận Tân Bình","['\n Nhanh nhẹn, thật thà, ưu tiên các bạn sinh viên có kinh nghiệm làm phục vụ']"
https://sieuthivieclam.vn/viec-lam/phuc-vu--pha-che-CV2022-26163.html,PHỤC VỤ / PHA CHẾ / BẾP CHÍNH / PHỤ BẾP(Mã:CV2022-26163),CÔNG TY TNHH BEN COFFEE HOUSE,Ngày cập nhật: 03/10/2023,Nhân viên,6,0,Lao động phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 1,"['\n ', '\n - Chịu khó', '\n - Siêng năng trong công việc', '\n ', '\n ', '\n - Chịu khó', '\n - Siêng năng trong công việc']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-xe-dap-dien-CV2023-26790.html,NHÂN VIÊN BÁN XE ĐẠP ĐIỆN(Mã:CV2023-26790),Công ty TNHH Xe Điện Sài Gòn,Ngày cập nhật: 04/10/2023,Nhân viên,0,18-35,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 3,"['\n ó kinh nghiệm bán hàng (về vấn đề kỹ thuật sẽ được đào tạo )', '\n - Giao tiếp tốt, thái độ ham học hỏi, tác phong năng động.', '\n - Kỹ năng chăm sóc khách hàng, xử lý các tình huống linh hoạt.', '\n - Tin học văn phòng cơ bản', '\n - THPT trở lên (ưu tiên cho ứng viên yêu thích về kỹ thuật)', '\n - Nam / Nữ (18-35 tuổi)', '\n - Sức khoẻ: tốt']"
https://sieuthivieclam.vn/viec-lam/dong-goi-hang-hoa-CV2023-26800.html,ĐÓNG GÓI HÀNG HOÁ(Mã:CV2023-26800),CTY TNHH TM DV VTO PHÚC THỊNH,Ngày cập nhật: 06/10/2023,Nhân viên,0 (6 nam),,Lao động phổ thông,Không yêu cầu,250.000VNĐ,Quận Thủ Đức,"['\n 01 Đơn xin việc có dán ảnh', '\n 02 Bản sơ yếu lý lịch có công chứng xác nhận của UBND phường/xã', '\n Bản sao hộ khẩu, CMND có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n Bản sao các văn bằng, chứng chỉ nghề liên quan có công chứng của UBND phường/xã xác nhận sao y bản chính', '\n 02 Tấm hình mới nhất khổ 3x4', '\n (Tất cả giấy tờ trên có thời hạn không quá 6 tháng kể từ ngày công chứng)']"
https://sieuthivieclam.vn/viec-lam/tro-ly--giao-dich-vien--ke-toan--ky-su-nn-CV2023-26760.html,TRỢ LÝ GIÁM ĐỐC / GIAO DỊCH VIÊN / KẾ TOÁN / KỸ SƯ NÔNG NGHIỆP(Mã:CV2023-26760),CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ VÀ  CHẾ BIẾN THỰC PHẨM MINH ĐỨC,Ngày cập nhật: 06/10/2023,Nhân viên,10 (5 nam - 5 nữ),Dưới 45 tuổi,Trung cấp,Không yêu cầu,Thoả thuận,"Quận 8, Huyện Bình Chánh","['\n ', '\n - 02 Nam/Nữ, độ tuổi: từ 25 đến 45.', '\n - Tốt nghiệp Đại học trở lên', '\n - Thời gian làm việc: Giờ hành chánh', '\n - Có kinh nghiệm, giao tiếp tốt', '\n - Ưu tiên hộ khẩu thành phố', '\n - Mức lương: 15.000.000 – 25.000.000 đ/tháng (thỏa thuận)', '\n - Được hưởng chế độ', '\n ', '\n - 05 Nam/Nữ, dưới 35 tuổi', '\n - Tốt nghiệp Trung cấp trở lên', '\n - Thời gian làm việc: theo ca thỏa thuận', '\n - Giao tiếp tốt, thành thạo vi tính văn phòng', '\n - Ưu tiên hộ khẩu thành phố', '\n - Anh văn giao tiếp cơ bản', '\n - Mức lương: 6.000.000 – 10.000.000 đ/tháng + các chế độ', '\n - Được đào tạo nghiệp vụ chuyên nghiệp', '\n ', '\n - 01 Nữ, dưới 40 tuổi. Có kinh nghiệm.', '\n - Tốt nghiệp Cao đẳng trở lên', '\n - Mức lương: 8.000.000 – 10.000.000 đ/tháng + các chế độ', '\n ', '\n - 02 Nam/Nữ', '\n - Ưu tiên có kinh nghiệm', '\n - Thời gian làm việc: Giờ hành chánh', '\n - Mức lương: Thỏa thuận', '\n - Làm việc tại Bình Chánh hoặc Hóc Môn']"
https://sieuthivieclam.vn/viec-lam/truong-nhom-kinh-doanhnhan-vien-tin-dung-khach-hang-ca-nhan-CV2022-26361.html,TRƯỞNG NHÓM KINH DOANH/NHÂN VIÊN TÍN DỤNG(Mã:CV2022-26361),NGÂN HÀNG PHƯƠNG ĐÔNG OCB,Ngày cập nhật: 09/10/2023,Nhân viên,7 (4 nam - 3 nữ),0,Trung học phổ thông,Không yêu cầu,35.000.000VNĐ,Quận Tân Bình,"['\n 1.\xa0TRƯỞNG NHÓM KINH DOANH', '\n ', '\n ', '\n ', '\n ', '\n 2.\xa0NHÂN VIÊN TÍN DỤNG KHÁCH HÀNG CÁ NHÂN (TELESALES)', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n \xa0']"
https://sieuthivieclam.vn/viec-lam/thu-quy--chuyen-vien-cong-nghe-thong-tin--nhan-vien-tin-dung-CV2023-26647.html,Thủ quỹ / Chuyên viên Công nghệ thông tin / Nhân viên tín dụng(Mã:CV2023-26647),TỔ CHỨC TÀI CHÍNH VI MÔ CEP,Ngày cập nhật: 17/10/2023,Nhân viên,0,0,Lao động phổ thông,Không yêu cầu,Thoả thuận,"Quận 1, Quận 8, Huyện Bình Chánh, Huyện Cần Giờ, Huyện Hóc Môn, Huyện Nhà Bè","['\n ', '\n ', '\n ']"
https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-ctv-CV2023-26810.html,NHÂN VIÊN BÁN HÀNG (CTV)(Mã:CV2023-26810),CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ H.C,Ngày cập nhật: 16/10/2023,Nhân viên,2,02,Trung cấp,Không yêu cầu,8.000.000VNĐ,Quận 10,['\n Công việc bán hàng cho công ty kinh doanh về phụ tùng xe gắn máy']
https://sieuthivieclam.vn/viec-lam/nhan-vien-phong-tin-dung-phong-tham-dinh-CV2023-26806.html,"NHÂN VIÊN PHÒNG TÍN DỤNG, PHÒNG THẨM ĐỊNH(Mã:CV2023-26806)",CT ĐT TÀI CHÍNH NHÀ NƯỚC TP. HỒ CHÍ MINH,Ngày cập nhật: 17/10/2023,Nhân viên,4 (4 nam - 4 nữ),22 - 35,Đại học,Không yêu cầu,15.000.000VNĐ,Quận 1,"['\n ', ':', '\n ', 'Lập kế hoạch công tác cá nhân đáp ứng mục tiêu công việc được giao;', '\n + Thẩm định dự án đầu tư, tài sản thế chấp, tài chính doanh nghiệp;', '\n + Lập báo cáo thẩm định cho vay đối khách hàng;', '\n ', ':', '\n + Lập kế hoạch công tác cá nhân đáp ứng mục tiêu công việc được giao;', '\n + Thực hiện các thủ tục ký kết và quản lý hợp đồng cho vay, hợp đồng bảo đảm tiền vay và các loại hợp đồng, thỏa thuận khác có liên quan;', '\n + Giải ngân tiền vay, kiểm tra trước và sau giải ngân;', '\n + Thu hồi nợ, phân loại nợ, trích lập dự phòng rủi ro;', '\n + Theo dõi, kiểm tra và đánh giá tình hình tài chính doanh nghiệp, tài chính dự án; nhận diện rủi ro, xác định mức độ rủi ro cho từng khoản vay, xử lý nợ;', '\n + Kiểm tra, theo dõi, đánh giá tình hình tài sản bảo đảm.']"
